method,problem,verbose,col1,col2,col3,col4,col5,col6,col7,col8,col9,col10,col11,col12,col13,col14,col15,col16,col17,col18,col19,col20,col21,col22,col23,col24,col25,col26,col27,col28,col29,col30,col31,col32,col33,col34,col35,col36,col37,col38,col39,col40,col41,col42,col43,col44,col45,col46,col47,col48,col49,col50
method_logging_no_check,PENALTY1,false,0.0017409324645996094,0.0017240047454833984,0.0017299652099609375,0.0017271041870117188,0.0017299652099609375,0.0017330646514892578,0.001722097396850586,0.0017178058624267578,0.001734018325805664,0.0017271041870117188,0.0017349720001220703,0.001728057861328125,0.0017299652099609375,0.001728057861328125,0.0017349720001220703,0.0017688274383544922,0.0017261505126953125,0.0017249584197998047,0.0017290115356445312,0.001728057861328125,0.001725912094116211,0.0017268657684326172,0.0017249584197998047,0.00173187255859375,0.0017330646514892578,0.0017409324645996094,0.0017039775848388672,0.0017070770263671875,0.0017049312591552734,0.0017061233520507812,0.0017020702362060547,0.0017058849334716797,0.0017061233520507812,0.0017080307006835938,0.0017099380493164062,0.0017120838165283203,0.0017018318176269531,0.0017130374908447266,0.0017189979553222656,0.0017268657684326172,0.0017290115356445312,0.001734018325805664,0.0017261505126953125,0.0017299652099609375,0.0017361640930175781,0.001711130142211914,0.0017039775848388672,0.0017008781433105469,0.0017070770263671875,0.001703023910522461
method_logging_no_check,PENALTY1,true,0.0019538402557373047,0.0019419193267822266,0.0018169879913330078,0.0018589496612548828,0.0018420219421386719,0.0018110275268554688,0.00179290771484375,0.00180816650390625,0.0017910003662109375,0.0017960071563720703,0.0018150806427001953,0.001798868179321289,0.0018439292907714844,0.0018069744110107422,0.0018029212951660156,0.0017859935760498047,0.0017981529235839844,0.0017881393432617188,0.00179290771484375,0.0021522045135498047,0.0018188953399658203,0.0018401145935058594,0.0017969608306884766,0.001798868179321289,0.0017910003662109375,0.0017981529235839844,0.0018010139465332031,0.0017919540405273438,0.0018799304962158203,0.0018010139465332031,0.0018298625946044922,0.0018219947814941406,0.0018010139465332031,0.0017881393432617188,0.0018019676208496094,0.0017940998077392578,0.001786947250366211,0.0018298625946044922,0.0017969608306884766,0.0018439292907714844,0.001814126968383789,0.001811981201171875,0.0017960071563720703,0.0018029212951660156,0.0018019676208496094,0.0017931461334228516,0.0018310546875,0.001828908920288086,0.0018529891967773438,0.0018148422241210938
method_logging_no_check,SBRYBND,false,0.009745121002197266,0.009768009185791016,0.009733915328979492,0.009747982025146484,0.009752035140991211,0.009733200073242188,0.009784936904907227,0.009730100631713867,0.009742021560668945,0.009732961654663086,0.009724140167236328,0.009826898574829102,0.00974893569946289,0.00976109504699707,0.009738922119140625,0.009788990020751953,0.009794950485229492,0.009733915328979492,0.009740114212036133,0.009734869003295898,0.009773969650268555,0.009766101837158203,0.009739160537719727,0.009752988815307617,0.009733200073242188,0.009766101837158203,0.009756088256835938,0.009760856628417969,0.009738922119140625,0.009724140167236328,0.00973200798034668,0.009727001190185547,0.009798049926757812,0.009747982025146484,0.009727001190185547,0.009784936904907227,0.010017871856689453,0.009888172149658203,0.009785890579223633,0.009737968444824219,0.009762048721313477,0.009718894958496094,0.009762048721313477,0.009740114212036133,0.009756088256835938,0.009738922119140625,0.009733915328979492,0.009774208068847656,0.009979009628295898,0.01017308235168457
method_logging_no_check,SBRYBND,true,0.014696836471557617,0.010357856750488281,0.010434865951538086,0.010062932968139648,0.009942054748535156,0.010114192962646484,0.009902000427246094,0.00993800163269043,0.00989222526550293,0.009887933731079102,0.009883880615234375,0.009855985641479492,0.009917020797729492,0.009881973266601562,0.009866952896118164,0.00987696647644043,0.009863138198852539,0.009935855865478516,0.009854793548583984,0.0099029541015625,0.009879112243652344,0.009858131408691406,0.009930133819580078,0.009870052337646484,0.00989985466003418,0.009897947311401367,0.009871959686279297,0.009907007217407227,0.009882926940917969,0.009885787963867188,0.009860992431640625,0.009881019592285156,0.009894847869873047,0.00985407829284668,0.009879112243652344,0.009885072708129883,0.009916067123413086,0.009927988052368164,0.009844064712524414,0.009870052337646484,0.009865999221801758,0.009875059127807617,0.009935140609741211,0.00985097885131836,0.009884119033813477,0.009863853454589844,0.009886026382446289,0.009898900985717773,0.00984811782836914,0.009917974472045898
method_krylov,CUBE,false,0.022367000579833984,0.03009796142578125,0.02290797233581543,0.02259206771850586,0.02196192741394043,0.024380207061767578,0.024804115295410156,0.025783061981201172,0.03360795974731445,0.022706031799316406,0.0224609375,0.022970914840698242,0.022897005081176758,0.02564716339111328,0.024860143661499023,0.03476691246032715,0.02220606803894043,0.021858930587768555,0.021754026412963867,0.022374868392944336,0.024776935577392578,0.02466106414794922,0.034053802490234375,0.02217888832092285,0.021986961364746094,0.022046804428100586,0.02199411392211914,0.024644851684570312,0.024888992309570312,0.034913063049316406,0.022243022918701172,0.022396087646484375,0.021970033645629883,0.022270917892456055,0.024242877960205078,0.025697946548461914,0.03678607940673828,0.02303290367126465,0.02244114875793457,0.022098064422607422,0.021855831146240234,0.02361607551574707,0.024691104888916016,0.024773836135864258,0.03289198875427246,0.02240896224975586,0.022011995315551758,0.02213311195373535,0.023153066635131836,0.024776935577392578
method_krylov,CUBE,true,0.07412290573120117,0.13964104652404785,0.0713191032409668,0.18567514419555664,0.10579395294189453,0.14966201782226562,0.16431403160095215,0.1179800033569336,0.0973808765411377,0.15453886985778809,0.1229560375213623,0.09591388702392578,0.0823221206665039,0.09786605834960938,0.13426613807678223,0.136124849319458,0.13815999031066895,0.10785889625549316,0.17456507682800293,0.09815311431884766,0.12743902206420898,0.09403300285339355,0.1102590560913086,0.14377784729003906,0.1468658447265625,0.1058950424194336,0.1508629322052002,0.09787511825561523,0.14029908180236816,0.15044903755187988,0.09923601150512695,0.1424400806427002,0.1314680576324463,0.1622600555419922,0.09239602088928223,0.10262012481689453,0.13624000549316406,0.10255312919616699,0.1143500804901123,0.05712294578552246,0.09066200256347656,0.07959699630737305,0.14703798294067383,0.11975789070129395,0.14389610290527344,0.10257482528686523,0.07612180709838867,0.11939406394958496,0.1127939224243164,0.11423397064208984
method_krylov,ROSENBR,false,0.02462482452392578,0.014029979705810547,0.014256000518798828,0.013959884643554688,0.013979196548461914,0.014041900634765625,0.01397705078125,0.014880895614624023,0.015599966049194336,0.015607118606567383,0.01564788818359375,0.02611684799194336,0.014015913009643555,0.014277935028076172,0.014245986938476562,0.01400303840637207,0.013992071151733398,0.014039039611816406,0.014187812805175781,0.01564502716064453,0.015622854232788086,0.01565098762512207,0.01566791534423828,0.02463388442993164,0.014219045639038086,0.014300107955932617,0.014062881469726562,0.014060020446777344,0.01399683952331543,0.01391911506652832,0.015268087387084961,0.01563096046447754,0.015647172927856445,0.015626907348632812,0.025116920471191406,0.014023065567016602,0.014261960983276367,0.014111995697021484,0.014056921005249023,0.013963937759399414,0.014039039611816406,0.014580965042114258,0.015613079071044922,0.015595197677612305,0.01567697525024414,0.015661954879760742,0.024387121200561523,0.014127969741821289,0.014216899871826172,0.013983964920043945
method_krylov,ROSENBR,true,0.04405689239501953,0.0906069278717041,0.1030721664428711,0.13367700576782227,0.1338510513305664,0.06951403617858887,0.14021015167236328,0.07744097709655762,0.07345890998840332,0.09652304649353027,0.07321906089782715,0.09764599800109863,0.08337903022766113,0.04181194305419922,0.13108086585998535,0.0924079418182373,0.12428998947143555,0.13512706756591797,0.09378504753112793,0.10170602798461914,0.043714046478271484,0.06963801383972168,0.1332700252532959,0.08598589897155762,0.1269989013671875,0.060441017150878906,0.10570502281188965,0.04607510566711426,0.07195091247558594,0.05045294761657715,0.08097505569458008,0.09366607666015625,0.04295206069946289,0.04449915885925293,0.10313582420349121,0.10106897354125977,0.07828402519226074,0.04444098472595215,0.15704798698425293,0.08161807060241699,0.10380101203918457,0.08120012283325195,0.051811933517456055,0.11382818222045898,0.1066288948059082,0.06849098205566406,0.09242796897888184,0.11951398849487305,0.068511962890625,0.13024210929870605
method_krylov,HILBERTB,false,0.00014019012451171875,0.0001220703125,0.00012087821960449219,0.00012087821960449219,0.00012183189392089844,0.00012302398681640625,0.0001239776611328125,0.0001239776611328125,0.00012302398681640625,0.00012183189392089844,0.00012087821960449219,0.00012183189392089844,0.00012087821960449219,0.00012087821960449219,0.00012087821960449219,0.00012183189392089844,0.00012087821960449219,0.00011992454528808594,0.00012087821960449219,0.00012302398681640625,0.00012493133544921875,0.0001220703125,0.0001220703125,0.00012302398681640625,0.00012183189392089844,0.00012183189392089844,0.00012683868408203125,0.00012302398681640625,0.00012183189392089844,0.00012183189392089844,0.0001239776611328125,0.0001220703125,0.0001239776611328125,0.0001220703125,0.0001220703125,0.00012302398681640625,0.0001220703125,0.0001220703125,0.0001220703125,0.00012302398681640625,0.00012183189392089844,0.00012183189392089844,0.0001220703125,0.00012111663818359375,0.00012111663818359375,0.00012111663818359375,0.00012111663818359375,0.00012087821960449219,0.00012183189392089844,0.00012087821960449219
method_krylov,HILBERTB,true,0.0002799034118652344,0.000225067138671875,0.00023293495178222656,0.00023102760314941406,0.0002238750457763672,0.00022101402282714844,0.000225067138671875,0.0002238750457763672,0.0002288818359375,0.0002231597900390625,0.00022792816162109375,0.000225067138671875,0.0002231597900390625,0.00022411346435546875,0.00022101402282714844,0.0002200603485107422,0.000225067138671875,0.00034499168395996094,0.00023102760314941406,0.0002269744873046875,0.00022602081298828125,0.0002231597900390625,0.00022292137145996094,0.0002231597900390625,0.00022482872009277344,0.00022482872009277344,0.000225067138671875,0.0002219676971435547,0.00022411346435546875,0.00022292137145996094,0.000244140625,0.00022101402282714844,0.00022101402282714844,0.0002231597900390625,0.0002219676971435547,0.0002219676971435547,0.00022101402282714844,0.0002238750457763672,0.00022077560424804688,0.00022292137145996094,0.000225067138671875,0.00022292137145996094,0.00045800209045410156,0.000244140625,0.0002231597900390625,0.0002200603485107422,0.00022101402282714844,0.00021982192993164062,0.0002200603485107422,0.00021910667419433594
method_krylov,ARGLINC,false,0.0037698745727539062,0.0037469863891601562,0.0032520294189453125,0.0032439231872558594,0.0032439231872558594,0.0033910274505615234,0.0038721561431884766,0.003286123275756836,0.003245115280151367,0.0032448768615722656,0.00397801399230957,0.003403186798095703,0.0032439231872558594,0.003247976303100586,0.0032439231872558594,0.003690958023071289,0.003403902053833008,0.003242969512939453,0.0032808780670166016,0.003242015838623047,0.003701925277709961,0.0035109519958496094,0.0032491683959960938,0.0032439231872558594,0.003242969512939453,0.0041310787200927734,0.003251791000366211,0.0032460689544677734,0.003240823745727539,0.0032448768615722656,0.00380706787109375,0.0032501220703125,0.003242015838623047,0.0032460689544677734,0.0032432079315185547,0.0038678646087646484,0.003428936004638672,0.0032470226287841797,0.0032460689544677734,0.003435850143432617,0.003975868225097656,0.003248929977416992,0.0032439231872558594,0.003242969512939453,0.0033659934997558594,0.0036988258361816406,0.0032460689544677734,0.0032460689544677734,0.003248929977416992,0.0036878585815429688
method_krylov,ARGLINC,true,0.0037789344787597656,0.0034630298614501953,0.0033359527587890625,0.003262042999267578,0.0032701492309570312,0.003316164016723633,0.003342151641845703,0.003704071044921875,0.0033838748931884766,0.0033578872680664062,0.0037848949432373047,0.003378152847290039,0.0033550262451171875,0.0033240318298339844,0.0033288002014160156,0.0033359527587890625,0.003370046615600586,0.003329038619995117,0.0032939910888671875,0.0040171146392822266,0.003376007080078125,0.0033330917358398438,0.003361940383911133,0.0032830238342285156,0.0033369064331054688,0.003304004669189453,0.003275156021118164,0.003262042999267578,0.0032570362091064453,0.0033011436462402344,0.0033049583435058594,0.0032777786254882812,0.0032629966735839844,0.003262042999267578,0.003306150436401367,0.0033130645751953125,0.003282785415649414,0.003268003463745117,0.003259897232055664,0.003283977508544922,0.0033071041107177734,0.0032770633697509766,0.0032601356506347656,0.003256082534790039,0.0033071041107177734,0.003306865692138672,0.003284931182861328,0.003268003463745117,0.003255128860473633,0.003278017044067383
method_krylov,BROWNAL,false,0.006228923797607422,0.006094932556152344,0.0060558319091796875,0.0060460567474365234,0.006250858306884766,0.00604701042175293,0.006043910980224609,0.006403923034667969,0.006062030792236328,0.006048917770385742,0.006067991256713867,0.006043910980224609,0.006095170974731445,0.00608515739440918,0.006073951721191406,0.006145000457763672,0.006070137023925781,0.006048917770385742,0.0060770511627197266,0.0060579776763916016,0.006073951721191406,0.006057024002075195,0.0060579776763916016,0.00608515739440918,0.0060498714447021484,0.006053924560546875,0.0060770511627197266,0.006048917770385742,0.006078958511352539,0.006070137023925781,0.006045103073120117,0.006065845489501953,0.006050825119018555,0.006045103073120117,0.00606083869934082,0.006045103073120117,0.006042957305908203,0.006072998046875,0.00604701042175293,0.006043910980224609,0.0060770511627197266,0.006042003631591797,0.0060520172119140625,0.006062984466552734,0.0060460567474365234,0.006049156188964844,0.006052970886230469,0.006044864654541016,0.006064891815185547,0.0060579776763916016
method_krylov,BROWNAL,true,0.006429910659790039,0.006134986877441406,0.0061550140380859375,0.006206035614013672,0.006120920181274414,0.00618290901184082,0.00631403923034668,0.006186008453369141,0.006257057189941406,0.006164073944091797,0.00613713264465332,0.006187915802001953,0.006125926971435547,0.00616002082824707,0.00627899169921875,0.0061299800872802734,0.006175041198730469,0.006145954132080078,0.006138801574707031,0.006265878677368164,0.006206989288330078,0.0062520503997802734,0.006206989288330078,0.0061571598052978516,0.006246089935302734,0.00616002082824707,0.0061380863189697266,0.006267070770263672,0.006147861480712891,0.0061779022216796875,0.006273984909057617,0.006117820739746094,0.006246089935302734,0.00619816780090332,0.006129026412963867,0.006286144256591797,0.006142139434814453,0.0061528682708740234,0.006265163421630859,0.006124019622802734,0.006175041198730469,0.006250143051147461,0.006150007247924805,0.0062410831451416016,0.006128072738647461,0.0061528682708740234,0.0062520503997802734,0.006111860275268555,0.006184101104736328,0.006223917007446289
method_krylov,GENROSE,false,1.0279860496520996,1.0260109901428223,1.018690824508667,1.0202059745788574,1.0241398811340332,1.0295741558074951,1.0204029083251953,1.0210049152374268,1.0195469856262207,1.0202019214630127,1.018470048904419,1.0218141078948975,1.0221869945526123,1.0209429264068604,1.0300309658050537,1.0188930034637451,1.0187251567840576,1.018738031387329,1.01987886428833,1.0185949802398682,1.0241079330444336,1.0211520195007324,1.0227000713348389,1.0326621532440186,1.0193119049072266,1.0197081565856934,1.035079002380371,1.020833969116211,1.020963191986084,1.0233359336853027,1.021960973739624,1.0259959697723389,1.0305149555206299,1.0203969478607178,1.021752119064331,1.020754098892212,1.021888017654419,1.0207550525665283,1.022913932800293,1.0216209888458252,1.0326218605041504,1.0217900276184082,1.0213959217071533,1.0205190181732178,1.0211899280548096,1.0191948413848877,1.0234451293945312,1.0221991539001465,1.0210628509521484,1.0311319828033447
method_krylov,GENROSE,true,1.2252600193023682,1.1116418838500977,1.084439992904663,1.0807669162750244,1.1363909244537354,1.1743340492248535,1.0849277973175049,1.1376190185546875,1.2051429748535156,1.2673859596252441,1.1526880264282227,1.3553860187530518,1.180379867553711,1.1219379901885986,1.1192331314086914,1.0950450897216797,1.2007720470428467,1.1323108673095703,1.1460001468658447,1.0897250175476074,1.0772740840911865,1.068842887878418,1.0867600440979004,1.077847957611084,1.07029390335083,1.1375479698181152,1.116075038909912,1.1479849815368652,1.1451199054718018,1.1441819667816162,1.1419398784637451,1.1994900703430176,1.154465913772583,1.1322979927062988,1.1574339866638184,1.1770939826965332,1.204712152481079,1.2210302352905273,1.081446886062622,1.2220768928527832,1.1681029796600342,1.0687899589538574,1.1321039199829102,1.0973429679870605,1.083010196685791,1.1261460781097412,1.0779170989990234,1.1076061725616455,1.119894027709961,1.1040480136871338
method_krylov,PENALTY1,false,0.0017499923706054688,0.0017130374908447266,0.0017130374908447266,0.001705169677734375,0.0017027854919433594,0.001708984375,0.002249002456665039,0.002719879150390625,0.0018110275268554688,0.0017261505126953125,0.001734018325805664,0.0017352104187011719,0.0017309188842773438,0.0017290115356445312,0.002012014389038086,0.0021979808807373047,0.0020799636840820312,0.0017049312591552734,0.0017271041870117188,0.0017290115356445312,0.0017230510711669922,0.001728057861328125,0.0017240047454833984,0.0018911361694335938,0.001728057861328125,0.0017337799072265625,0.0017299652099609375,0.0017321109771728516,0.0017271041870117188,0.001725912094116211,0.0017290115356445312,0.0017261505126953125,0.0019459724426269531,0.00173187255859375,0.001714944839477539,0.001722097396850586,0.0017330646514892578,0.0017189979553222656,0.0017290115356445312,0.001725912094116211,0.001734018325805664,0.0017261505126953125,0.001734018325805664,0.0017080307006835938,0.0017189979553222656,0.0017070770263671875,0.0017261505126953125,0.001728057861328125,0.0017299652099609375,0.0017380714416503906
method_krylov,PENALTY1,true,0.001783132553100586,0.0017490386962890625,0.0017368793487548828,0.001772165298461914,0.0017819404602050781,0.0017979145050048828,0.0017409324645996094,0.0017368793487548828,0.0017399787902832031,0.0017349720001220703,0.0017330646514892578,0.001786947250366211,0.0017712116241455078,0.0017437934875488281,0.0017409324645996094,0.0017371177673339844,0.0017440319061279297,0.001728057861328125,0.0017390251159667969,0.0017328262329101562,0.0017511844635009766,0.0017778873443603516,0.0017580986022949219,0.001741170883178711,0.0017368793487548828,0.001737833023071289,0.001734018325805664,0.0017390251159667969,0.0017249584197998047,0.001734018325805664,0.0017800331115722656,0.0017499923706054688,0.0017371177673339844,0.0017621517181396484,0.0026171207427978516,0.001901865005493164,0.0017609596252441406,0.0017328262329101562,0.0017681121826171875,0.0017580986022949219,0.001753091812133789,0.0017468929290771484,0.0017559528350830078,0.0017518997192382812,0.001753091812133789,0.0017352104187011719,0.001741170883178711,0.0017440319061279297,0.0017919540405273438,0.0017588138580322266
method_krylov,SBRYBND,false,0.009871959686279297,0.010029077529907227,0.009984016418457031,0.009865999221801758,0.010025978088378906,0.009795188903808594,0.00998997688293457,0.010012149810791016,0.009806156158447266,0.009861946105957031,0.009786844253540039,0.009826183319091797,0.009800195693969727,0.009858846664428711,0.009847879409790039,0.009786128997802734,0.009833097457885742,0.009801149368286133,0.009835958480834961,0.009855031967163086,0.00978708267211914,0.009834051132202148,0.009773969650268555,0.0098419189453125,0.009873151779174805,0.009803056716918945,0.009824037551879883,0.00978708267211914,0.009855031967163086,0.00984501838684082,0.009800910949707031,0.00982809066772461,0.009798049926757812,0.009814977645874023,0.00981283187866211,0.009842872619628906,0.00982809066772461,0.009788990020751953,0.009799003601074219,0.009802103042602539,0.00987100601196289,0.009807825088500977,0.009783029556274414,0.009829044342041016,0.009797096252441406,0.009808063507080078,0.009802103042602539,0.009976863861083984,0.009810924530029297,0.00987100601196289
method_krylov,SBRYBND,true,0.009881973266601562,0.009830951690673828,0.00984811782836914,0.009855031967163086,0.009834051132202148,0.009855031967163086,0.009821891784667969,0.00989079475402832,0.0099029541015625,0.009920835494995117,0.010068893432617188,0.010008096694946289,0.010036945343017578,0.009898900985717773,0.009895086288452148,0.00990605354309082,0.009846925735473633,0.009994983673095703,0.009904861450195312,0.009859085083007812,0.009923934936523438,0.009829998016357422,0.009949922561645508,0.009888887405395508,0.009871959686279297,0.009929895401000977,0.009819984436035156,0.009965181350708008,0.009897947311401367,0.00983119010925293,0.00991201400756836,0.009816884994506836,0.009909868240356445,0.009875059127807617,0.009836196899414062,0.009891033172607422,0.009927988052368164,0.009936094284057617,0.009888172149658203,0.009968042373657227,0.009872913360595703,0.009829998016357422,0.00992584228515625,0.009863138198852539,0.0098419189453125,0.009834051132202148,0.009825944900512695,0.009847879409790039,0.009809017181396484,0.009829998016357422
method_formatter,CUBE,false,0.023092985153198242,0.022390127182006836,0.02203989028930664,0.02210211753845215,0.023838043212890625,0.0321049690246582,0.022117137908935547,0.022311925888061523,0.022156953811645508,0.022343158721923828,0.02420520782470703,0.024808168411254883,0.024831056594848633,0.03329586982727051,0.022381067276000977,0.022282123565673828,0.022163867950439453,0.02322697639465332,0.024729013442993164,0.02480292320251465,0.03441905975341797,0.022871971130371094,0.022207021713256836,0.022112131118774414,0.02261805534362793,0.02474188804626465,0.02466106414794922,0.03409695625305176,0.022472858428955078,0.02246713638305664,0.022173166275024414,0.02231597900390625,0.024922847747802734,0.024836063385009766,0.034538984298706055,0.022472143173217773,0.022517919540405273,0.02230381965637207,0.022202014923095703,0.024428129196166992,0.02483201026916504,0.035188913345336914,0.022099971771240234,0.022519826889038086,0.022305965423583984,0.022327899932861328,0.02378392219543457,0.024853944778442383,0.02480602264404297,0.03285980224609375
method_formatter,CUBE,true,0.2319319248199463,0.27606201171875,0.19314289093017578,0.2707231044769287,0.22886300086975098,0.23125696182250977,0.1763160228729248,0.19953203201293945,0.21562695503234863,0.231611967086792,0.2658400535583496,0.1760578155517578,0.21587800979614258,0.2955460548400879,0.25679492950439453,0.2861809730529785,0.2339949607849121,0.2716538906097412,0.24007916450500488,0.2129199504852295,0.22430109977722168,0.21810007095336914,0.21737098693847656,0.23891901969909668,0.2730679512023926,0.3744640350341797,0.2703409194946289,0.24407005310058594,0.20517802238464355,0.20963788032531738,0.2444000244140625,0.26007604598999023,0.2530040740966797,0.23944497108459473,0.2989640235900879,0.21541404724121094,0.2394239902496338,0.23526883125305176,0.22979521751403809,0.24851608276367188,0.22406911849975586,0.21797609329223633,0.20888400077819824,0.21018600463867188,0.20461297035217285,0.25247788429260254,0.23821401596069336,0.2297351360321045,0.22234201431274414,0.24526405334472656
method_formatter,ROSENBR,false,0.014114141464233398,0.014579057693481445,0.02514505386352539,0.014190912246704102,0.014405012130737305,0.01408696174621582,0.014083147048950195,0.01405787467956543,0.013942956924438477,0.015177011489868164,0.01568317413330078,0.0157167911529541,0.01576399803161621,0.02602386474609375,0.014137029647827148,0.014235973358154297,0.014063835144042969,0.01401209831237793,0.014150142669677734,0.013994932174682617,0.014425039291381836,0.015771150588989258,0.015810012817382812,0.015592813491821289,0.01573801040649414,0.024425983428955078,0.014184951782226562,0.014400005340576172,0.014021873474121094,0.013986825942993164,0.014133930206298828,0.013998031616210938,0.015505075454711914,0.015604972839355469,0.01585698127746582,0.01563096046447754,0.025166988372802734,0.014173030853271484,0.014375925064086914,0.014065027236938477,0.01409292221069336,0.014067888259887695,0.013892889022827148,0.014788150787353516,0.01567387580871582,0.016036033630371094,0.015676021575927734,0.02586507797241211,0.01407003402709961,0.014194011688232422
method_formatter,ROSENBR,true,0.1173708438873291,0.19582796096801758,0.19040608406066895,0.18299484252929688,0.16131997108459473,0.17989778518676758,0.15323591232299805,0.20032286643981934,0.16946697235107422,0.20801019668579102,0.2047100067138672,0.1842339038848877,0.15218400955200195,0.2038710117340088,0.1927027702331543,0.22086000442504883,0.17832398414611816,0.12953615188598633,0.25551509857177734,0.19190001487731934,0.18487095832824707,0.20576000213623047,0.18998289108276367,0.1915440559387207,0.17995095252990723,0.20351195335388184,0.17378902435302734,0.21963191032409668,0.20243310928344727,0.16031408309936523,0.17528104782104492,0.27522897720336914,0.19381308555603027,0.16452503204345703,0.1896829605102539,0.20363998413085938,0.21967601776123047,0.17213797569274902,0.20952200889587402,0.212432861328125,0.13086318969726562,0.22611403465270996,0.23876309394836426,0.20095205307006836,0.15699005126953125,0.18254303932189941,0.22106504440307617,0.16908597946166992,0.13402891159057617,0.22416114807128906
method_formatter,HILBERTB,false,0.00015306472778320312,0.0001289844512939453,0.0001270771026611328,0.00012683868408203125,0.0001270771026611328,0.00012803077697753906,0.0001270771026611328,0.000125885009765625,0.00012493133544921875,0.00012493133544921875,0.0001251697540283203,0.0001251697540283203,0.00012612342834472656,0.00012612342834472656,0.00013709068298339844,0.000125885009765625,0.000125885009765625,0.00012612342834472656,0.0001251697540283203,0.00012493133544921875,0.00012493133544921875,0.00012493133544921875,0.0001251697540283203,0.0001251697540283203,0.00012493133544921875,0.00012493133544921875,0.000125885009765625,0.0001239776611328125,0.0001251697540283203,0.00012493133544921875,0.00012493133544921875,0.00012493133544921875,0.00012493133544921875,0.00012493133544921875,0.0001239776611328125,0.00012493133544921875,0.00012493133544921875,0.00012493133544921875,0.00012493133544921875,0.0001289844512939453,0.00012493133544921875,0.0001239776611328125,0.0001239776611328125,0.0001239776611328125,0.00012493133544921875,0.00012493133544921875,0.00012493133544921875,0.000125885009765625,0.00012493133544921875,0.00012612342834472656
method_formatter,HILBERTB,true,0.0006930828094482422,0.0005309581756591797,0.0005209445953369141,0.0005581378936767578,0.0005300045013427734,0.0005211830139160156,0.0005440711975097656,0.0005218982696533203,0.0005230903625488281,0.0005350112915039062,0.0005481243133544922,0.0005271434783935547,0.0005290508270263672,0.0006201267242431641,0.0006909370422363281,0.0005629062652587891,0.0005888938903808594,0.0005609989166259766,0.0005478858947753906,0.0005991458892822266,0.0006439685821533203,0.0005428791046142578,0.0005669593811035156,0.0011761188507080078,0.0005750656127929688,0.0005891323089599609,0.0005571842193603516,0.0005509853363037109,0.0006539821624755859,0.0005578994750976562,0.0005459785461425781,0.0006320476531982422,0.0005419254302978516,0.0005400180816650391,0.0006639957427978516,0.0005540847778320312,0.0005390644073486328,0.0005362033843994141,0.0006210803985595703,0.0006041526794433594,0.0005619525909423828,0.0006368160247802734,0.0005469322204589844,0.0005459785461425781,0.0006148815155029297,0.0005550384521484375,0.0005369186401367188,0.0006201267242431641,0.0006449222564697266,0.0005309581756591797
method_formatter,ARGLINC,false,0.003721952438354492,0.003267049789428711,0.0032501220703125,0.003255128860473633,0.0032470226287841797,0.003255128860473633,0.003258943557739258,0.0032470226287841797,0.0032470226287841797,0.0032470226287841797,0.0032770633697509766,0.0032608509063720703,0.003244161605834961,0.0032491683959960938,0.003245830535888672,0.0032608509063720703,0.003255128860473633,0.0032470226287841797,0.0032470226287841797,0.003242969512939453,0.003320932388305664,0.0032660961151123047,0.0032529830932617188,0.003253936767578125,0.0032470226287841797,0.0032761096954345703,0.003269195556640625,0.003247976303100586,0.0032439231872558594,0.0032470226287841797,0.0032579898834228516,0.003255128860473633,0.0032448768615722656,0.003247976303100586,0.003258943557739258,0.003278970718383789,0.003262042999267578,0.0032470226287841797,0.003247976303100586,0.003242969512939453,0.0032651424407958984,0.0032689571380615234,0.0032541751861572266,0.0032470226287841797,0.003242015838623047,0.0032579898834228516,0.003258943557739258,0.0032520294189453125,0.0032541751861572266,0.0032448768615722656
method_formatter,ARGLINC,true,0.004179954528808594,0.003445863723754883,0.0033881664276123047,0.003364086151123047,0.0033240318298339844,0.0034329891204833984,0.0034351348876953125,0.0034258365631103516,0.003367900848388672,0.003340005874633789,0.003428936004638672,0.0034029483795166016,0.003376007080078125,0.003345966339111328,0.0033681392669677734,0.003412961959838867,0.003376007080078125,0.0033462047576904297,0.00335693359375,0.0033490657806396484,0.003437042236328125,0.003365039825439453,0.0033571720123291016,0.003345012664794922,0.0033588409423828125,0.0033969879150390625,0.003370046615600586,0.003350973129272461,0.003339052200317383,0.0033888816833496094,0.003385782241821289,0.0033578872680664062,0.003351926803588867,0.003332853317260742,0.0033769607543945312,0.0033731460571289062,0.003359079360961914,0.003339052200317383,0.0033338069915771484,0.0033659934997558594,0.0034101009368896484,0.0033609867095947266,0.0033371448516845703,0.0033330917358398438,0.0034101009368896484,0.003386974334716797,0.0033540725708007812,0.003345966339111328,0.0033621788024902344,0.0034308433532714844
